LatrineID,LONGITUDE_latrine,LATITUDE_latrine,BARIID,unsanitary,sanitary,SEPTIC_RIN,PIPE,DOUBLE_RIN,DRAIN_IN_P,PRIVATE,FAILING,NEAR_DISCH,WATER_BODY,POND_DISTA,POND_VERTI,LONGITUD_Well,LATITUDE_Well,Well_ID,CONCRETE_B,Platform,PRIVATE_1,DEEPWELL,DRINKING,DEPTH_FT,YEAR_INSTALL,Well_age,NEAREST_WA,POND_HD,POND_VD,LAT_HD,LAT_VD,LATRINE_TY,Dist_wellatrine,Unsan100m,SAN100m,Totlatr100m,Village,Longitude,Latitude,Depth,As,Nodrinking,Pop25m,Pop50m,Pop100m,Pop200m,Priming,prime,date,r7,r15,r30,hr7,hr15,hr30,t7,t15,t30,hot7,hot15,hot30,place,r3,hr3,t3,hot3,dateid,ECMPN,ecdetect,month,year,sampleid,WELLID,OBSDATE,TEMP,EC,DO_MGL,PH,ORP,SO4,TCMPND,day,UBA,WTA,ACA,SHA,BRA,WEA,DIST,URBAN,WATER,AGR,SHRUB,BARREN,WETLAND,date0,Rain,HR,Tair,hotday,popden100,ECMPN10,logEC
558,90.65607931,23.35237536,C00068,0,1,1,1,1,0,1,0,1,1,5.6,-1.2,90.65613262,23.35241768,21610,1,1,1,0,1,55,1996,12,1,13,-2.7,0,0,1,7.49,18,20,38,Sardarkandi,90.65613262,23.35241768,16.5,16,15,31,102,214,473,0.06,6,376,6.9,6.97,3.8,1,2,2,29.26,27.68,27.7,1,1,1,1,0.63,0,28.66,0,3761,0.3,0,4,2009,21610904,21610,4/11/2009,26.08,1.717,0.87,7.79,-314.3,0,0.502,11,3948.77,9994.79,3977.28,11812.11,860.7,781.28,100,12.58,31.83,12.67,37.62,2.74,2.49,11-Apr-09,0,0,30.47,1,8.826923401,3,0.477121255
504,90.65777331,23.35118208,C00062,0,1,1,1,1,0,1,0,3,0,0,0,90.65795194,23.35119726,21611,1,3,1,0,1,90,2007,1,3,0,0,18,0,1,19.72,18,14,32,Sardarkandi,90.65795194,23.35119726,27,102,5,36,84,193,439,0,0,43,2.15,1.92,0.99,0,0,0,29.38,29.81,30.06,2,7,16,1,0,0,30.17,2,431,0.3,0,5,2008,21611805,21611,5/13/2008,26.39,0.288,0.2,7.41,29.9,12.24548736,14.732,13,3358.76,2392.06,11586.23,9761.2,2995.09,1281.61,100,10.7,7.62,36.9,31.09,9.54,4.08,13-May-08,0,0,30.07,0,8.723637575,3,0.477121255
504,90.65777331,23.35118208,C00062,0,1,1,1,1,0,1,0,3,0,0,0,90.65795194,23.35119726,21611,1,3,1,0,1,90,2007,1,3,0,0,18,0,1,19.72,18,14,32,Sardarkandi,90.65795194,23.35119726,27,102,5,36,84,193,439,0,0,199,2.57,8.91,9.34,0,4,6,28.36,27.95,28,0,0,0,1,0,0,29.13,0,1991,0.3,0,10,2008,21611810,21611,10/16/2008,26.74,0.28,0.03,7.7,261,15,67.784,16,3358.76,2392.06,11586.23,9761.2,2995.09,1281.61,100,10.7,7.62,36.9,31.09,9.54,4.08,16-Oct-08,0,0,28.73,0,8.723637575,3,0.477121255
504,90.65777331,23.35118208,C00062,0,1,1,1,1,0,1,0,3,0,0,0,90.65795194,23.35119726,21611,1,3,1,0,1,90,2007,1,3,0,0,18,0,1,19.72,18,14,32,Sardarkandi,90.65795194,23.35119726,27,102,5,36,84,193,439,0,0,215,28.03,15.8,12.36,3,4,8,22.85,25.91,26.91,0,0,0,1,8.93,0,24.77,0,2151,0.3,0,11,2008,21611811,21611,11/1/2008,26.27,0.354,0.78,7.51,261.4,13,32.851,1,3358.76,2392.06,11586.23,9761.2,2995.09,1281.61,100,10.7,7.62,36.9,31.09,9.54,4.08,1-Nov-08,1.95,0,25.95,0,8.723637575,3,0.477121255
504,90.65777331,23.35118208,C00062,0,1,1,1,1,0,1,0,3,0,0,0,90.65795194,23.35119726,21611,1,3,1,0,1,90,2007,1,3,0,0,18,0,1,19.72,18,14,32,Sardarkandi,90.65795194,23.35119726,27,102,5,36,84,193,439,0,0,284,2.31,1.44,1.23,0,0,0,18.82,18.65,19.02,0,0,0,1,3.51,0,20.3,0,2841,0.3,0,1,2009,21611901,21611,1/9/2009,,,,,,,114.292,9,3358.76,2392.06,11586.23,9761.2,2995.09,1281.61,100,10.7,7.62,36.9,31.09,9.54,4.08,9-Jan-09,8.22,0,21.8,0,8.723637575,3,0.477121255
504,90.65777331,23.35118208,C00062,0,1,1,1,1,0,1,0,3,0,0,0,90.65795194,23.35119726,21611,1,3,1,0,1,90,2007,1,3,0,0,18,0,1,19.72,18,14,32,Sardarkandi,90.65795194,23.35119726,27,102,5,36,84,193,439,0,0,317,0.94,0.78,1.26,0,0,0,21.55,21.14,19.71,0,0,0,1,0.89,0,21.58,0,3171,0.3,0,2,2009,21611902,21611,2/11/2009,26.14,0.437,0.83,7.62,491.4,16,3.619,11,3358.76,2392.06,11586.23,9761.2,2995.09,1281.61,100,10.7,7.62,36.9,31.09,9.54,4.08,11-Feb-09,8.28,0,22,0,8.723637575,3,0.477121255
504,90.65777331,23.35118208,C00062,0,1,1,1,1,0,1,0,3,0,0,0,90.65795194,23.35119726,21611,1,3,1,0,1,90,2007,1,3,0,0,18,0,1,19.72,18,14,32,Sardarkandi,90.65795194,23.35119726,27,102,5,36,84,193,439,0,0,376,6.9,6.97,3.8,1,2,2,29.26,27.68,27.7,1,1,1,1,0.63,0,28.66,0,3761,0.3,0,4,2009,21611904,21611,4/11/2009,26.58,1.368,0.91,7.93,-307.6,19,76.378,11,3358.76,2392.06,11586.23,9761.2,2995.09,1281.61,100,10.7,7.62,36.9,31.09,9.54,4.08,11-Apr-09,0,0,30.47,1,8.723637575,3,0.477121255
504,90.65777331,23.35118208,C00062,0,1,1,1,1,0,1,0,3,0,0,0,90.65795194,23.35119726,21611,1,3,1,0,1,90,2007,1,3,0,0,18,0,1,19.72,18,14,32,Sardarkandi,90.65795194,23.35119726,27,102,5,36,84,193,439,0,0,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.3,0,8,2009,21611908,21611,8/5/2009,26.6,0.236,0.64,-9.99,-35.6,2,221.892,5,3358.76,2392.06,11586.23,9761.2,2995.09,1281.61,100,10.7,7.62,36.9,31.09,9.54,4.08,5-Aug-09,35.49,1,27.78,0,8.723637575,3,0.477121255
554,90.65961505,23.34910198,C00047,0,1,1,1,1,0,1,0,1,1,18.5,-1,90.65942469,23.34914873,21612,1,1,1,0,1,85,2004,4,1,24.7,-3.6,20,0,1,21.56,11,12,23,Sardarkandi,90.65942469,23.34914873,25.5,153,17,42,58,168,407,0,0,162,0.64,8.35,10.92,0,1,5,28.86,28.76,28.68,0,2,3,1,1.49,0,28.64,0,1621,0.3,0,9,2008,21612809,21612,9/9/2008,26.43,0.636,0.78,7.25,269.4,0,434.22,9,3396.24,8844.59,7862.05,9023.79,1724.7,523.56,100,10.82,28.17,25.04,28.74,5.49,1.67,9-Sep-08,0,0,28.98,0,8.584911366,3,0.477121255
554,90.65961505,23.34910198,C00047,0,1,1,1,1,0,1,0,1,1,18.5,-1,90.65942469,23.34914873,21612,1,1,1,0,1,85,2004,4,1,24.7,-3.6,20,0,1,21.56,11,12,23,Sardarkandi,90.65942469,23.34914873,25.5,153,17,42,58,168,407,0,0,199,2.57,8.91,9.34,0,4,6,28.36,27.95,28,0,0,0,1,0,0,29.13,0,1991,0.3,0,10,2008,21612810,21612,10/16/2008,26.92,0.668,0.04,7.32,283.3,0,0.25,16,3396.24,8844.59,7862.05,9023.79,1724.7,523.56,100,10.82,28.17,25.04,28.74,5.49,1.67,16-Oct-08,0,0,28.73,0,8.584911366,3,0.477121255
554,90.65961505,23.34910198,C00047,0,1,1,1,1,0,1,0,1,1,18.5,-1,90.65942469,23.34914873,21612,1,1,1,0,1,85,2004,4,1,24.7,-3.6,20,0,1,21.56,11,12,23,Sardarkandi,90.65942469,23.34914873,25.5,153,17,42,58,168,407,0,0,284,2.31,1.44,1.23,0,0,0,18.82,18.65,19.02,0,0,0,1,3.51,0,20.3,0,2841,0.3,0,1,2009,21612901,21612,1/9/2009,,,,,,,1.009,9,3396.24,8844.59,7862.05,9023.79,1724.7,523.56,100,10.82,28.17,25.04,28.74,5.49,1.67,9-Jan-09,8.22,0,21.8,0,8.584911366,3,0.477121255
554,90.65961505,23.34910198,C00047,0,1,1,1,1,0,1,0,1,1,18.5,-1,90.65942469,23.34914873,21612,1,1,1,0,1,85,2004,4,1,24.7,-3.6,20,0,1,21.56,11,12,23,Sardarkandi,90.65942469,23.34914873,25.5,153,17,42,58,168,407,0,0,317,0.94,0.78,1.26,0,0,0,21.55,21.14,19.71,0,0,0,1,0.89,0,21.58,0,3171,0.3,0,2,2009,21612902,21612,2/11/2009,26.25,0.722,0.74,7.03,454.8,0,37.954,11,3396.24,8844.59,7862.05,9023.79,1724.7,523.56,100,10.82,28.17,25.04,28.74,5.49,1.67,11-Feb-09,8.28,0,22,0,8.584911366,3,0.477121255
554,90.65961505,23.34910198,C00047,0,1,1,1,1,0,1,0,1,1,18.5,-1,90.65942469,23.34914873,21612,1,1,1,0,1,85,2004,4,1,24.7,-3.6,20,0,1,21.56,11,12,23,Sardarkandi,90.65942469,23.34914873,25.5,153,17,42,58,168,407,0,0,346,1.38,0.94,1.23,0,0,0,27.81,26.78,24.84,0,0,0,1,2.54,0,28.31,0,3461,0.3,0,3,2009,21612903,21612,3/12/2009,26.47,1.053,0.84,7.84,-164.3,0,44.285,12,3396.24,8844.59,7862.05,9023.79,1724.7,523.56,100,10.82,28.17,25.04,28.74,5.49,1.67,12-Mar-09,1.38,0,26.75,0,8.584911366,3,0.477121255
544,90.65905362,23.34790254,C00040,0,1,1,1,1,0,1,0,1,1,16,-0.7,90.6592897,23.34787793,21613,1,1,1,0,1,55,1992,16,3,0,0,20,0,1,26.11,10,18,28,Sardarkandi,90.6592897,23.34787793,16.5,42,10,42,82,170,310,0,0,43,2.15,1.92,0.99,0,0,0,29.38,29.81,30.06,2,7,16,1,0,0,30.17,2,431,0.3,0,5,2008,21613805,21613,5/13/2008,26.6,0.59,0.15,6.59,45.1,0.462093863,0.502,13,4816.79,10471.08,6022.24,6887.38,3094.92,82.52,100,15.34,33.35,19.18,21.93,9.86,0.26,13-May-08,0,0,30.07,0,8.596745823,3,0.477121255
544,90.65905362,23.34790254,C00040,0,1,1,1,1,0,1,0,1,1,16,-0.7,90.6592897,23.34787793,21613,1,1,1,0,1,55,1992,16,3,0,0,20,0,1,26.11,10,18,28,Sardarkandi,90.6592897,23.34787793,16.5,42,10,42,82,170,310,0,0,72,8.72,13.89,13.06,0,2,5,28.17,28.7,27.52,0,3,5,1,7.09,0,28.33,0,721,0.3,0,6,2008,21613806,21613,6/11/2008,26.69,0.632,0.92,6.82,255.4,2,31.492,11,4816.79,10471.08,6022.24,6887.38,3094.92,82.52,100,15.34,33.35,19.18,21.93,9.86,0.26,11-Jun-08,15.84,0,28.05,0,8.596745823,3,0.477121255
544,90.65905362,23.34790254,C00040,0,1,1,1,1,0,1,0,1,1,16,-0.7,90.6592897,23.34787793,21613,1,1,1,0,1,55,1992,16,3,0,0,20,0,1,26.11,10,18,28,Sardarkandi,90.6592897,23.34787793,16.5,42,10,42,82,170,310,0,0,317,0.94,0.78,1.26,0,0,0,21.55,21.14,19.71,0,0,0,1,0.89,0,21.58,0,3171,0.3,0,2,2009,21613902,21613,2/11/2009,25.8,0.748,0.77,6.82,343.5,1,3.087,11,4816.79,10471.08,6022.24,6887.38,3094.92,82.52,100,15.34,33.35,19.18,21.93,9.86,0.26,11-Feb-09,8.28,0,22,0,8.596745823,3,0.477121255
544,90.65905362,23.34790254,C00040,0,1,1,1,1,0,1,0,1,1,16,-0.7,90.6592897,23.34787793,21613,1,1,1,0,1,55,1992,16,3,0,0,20,0,1,26.11,10,18,28,Sardarkandi,90.6592897,23.34787793,16.5,42,10,42,82,170,310,0,0,346,1.38,0.94,1.23,0,0,0,27.81,26.78,24.84,0,0,0,1,2.54,0,28.31,0,3461,0.3,0,3,2009,21613903,21613,3/12/2009,26.3,0.997,0.97,7.95,-157.1,0,113.532,12,4816.79,10471.08,6022.24,6887.38,3094.92,82.52,100,15.34,33.35,19.18,21.93,9.86,0.26,12-Mar-09,1.38,0,26.75,0,8.596745823,3,0.477121255
544,90.65905362,23.34790254,C00040,0,1,1,1,1,0,1,0,1,1,16,-0.7,90.6592897,23.34787793,21613,1,1,1,0,1,55,1992,16,3,0,0,20,0,1,26.11,10,18,28,Sardarkandi,90.6592897,23.34787793,16.5,42,10,42,82,170,310,0,0,559,15.21,11.19,9.25,2,3,5,27.81,28.65,28.28,0,2,3,1,12.59,1,28.04,0,5591,0.3,0,10,2009,21613910,21613,10/11/2009,26.55,0.536,0.62,6.24,-45.2,0,31.881,11,4816.79,10471.08,6022.24,6887.38,3094.92,82.52,100,15.34,33.35,19.18,21.93,9.86,0.26,11-Oct-09,0,0,27.33,0,8.596745823,3,0.477121255
300,90.65896743,23.3474163,C00038,1,0,1,1,0,1,1,0,2,1,0,0,90.65913541,23.34743755,21614,1,1,1,0,1,50,1996,12,1,17.2,-2.1,15,-2,1,18.63,13,15,28,Sardarkandi,90.65913541,23.34743755,15,3,19,34,72,178,280,0,0,43,2.15,1.92,0.99,0,0,0,29.38,29.81,30.06,2,7,16,1,0,0,30.17,2,431,0.3,0,5,2008,21614805,21614,5/13/2008,26.5,0.449,0.14,6.63,22.7,0.577617329,4.12,13,4888.25,10556.95,7168.84,5811.81,2560.46,388.65,100,15.57,33.62,22.83,18.51,8.15,1.24,13-May-08,0,0,30.07,0,8.642730936,3,0.477121255
300,90.65896743,23.3474163,C00038,1,0,1,1,0,1,1,0,2,1,0,0,90.65913541,23.34743755,21614,1,1,1,0,1,50,1996,12,1,17.2,-2.1,15,-2,1,18.63,13,15,28,Sardarkandi,90.65913541,23.34743755,15,3,19,34,72,178,280,0,0,199,2.57,8.91,9.34,0,4,6,28.36,27.95,28,0,0,0,1,0,0,29.13,0,1991,0.3,0,10,2008,21614810,21614,10/16/2008,26.33,0.541,0.04,6.91,255.9,0,745.842,16,4888.25,10556.95,7168.84,5811.81,2560.46,388.65,100,15.57,33.62,22.83,18.51,8.15,1.24,16-Oct-08,0,0,28.73,0,8.642730936,3,0.477121255
300,90.65896743,23.3474163,C00038,1,0,1,1,0,1,1,0,2,1,0,0,90.65913541,23.34743755,21614,1,1,1,0,1,50,1996,12,1,17.2,-2.1,15,-2,1,18.63,13,15,28,Sardarkandi,90.65913541,23.34743755,15,3,19,34,72,178,280,0,0,215,28.03,15.8,12.36,3,4,8,22.85,25.91,26.91,0,0,0,1,8.93,0,24.77,0,2151,0.3,0,11,2008,21614811,21614,11/1/2008,25.92,0.688,0.73,7.86,276.8,0,86.398,1,4888.25,10556.95,7168.84,5811.81,2560.46,388.65,100,15.57,33.62,22.83,18.51,8.15,1.24,1-Nov-08,1.95,0,25.95,0,8.642730936,3,0.477121255
300,90.65896743,23.3474163,C00038,1,0,1,1,0,1,1,0,2,1,0,0,90.65913541,23.34743755,21614,1,1,1,0,1,50,1996,12,1,17.2,-2.1,15,-2,1,18.63,13,15,28,Sardarkandi,90.65913541,23.34743755,15,3,19,34,72,178,280,0,0,376,6.9,6.97,3.8,1,2,2,29.26,27.68,27.7,1,1,1,1,0.63,0,28.66,0,3761,0.3,0,4,2009,21614904,21614,4/11/2009,26.43,1.883,0.82,7.97,-297,0,7.499,11,4888.25,10556.95,7168.84,5811.81,2560.46,388.65,100,15.57,33.62,22.83,18.51,8.15,1.24,11-Apr-09,0,0,30.47,1,8.642730936,3,0.477121255
300,90.65896743,23.3474163,C00038,1,0,1,1,0,1,1,0,2,1,0,0,90.65913541,23.34743755,21614,1,1,1,0,1,50,1996,12,1,17.2,-2.1,15,-2,1,18.63,13,15,28,Sardarkandi,90.65913541,23.34743755,15,3,19,34,72,178,280,0,0,408,4.93,5.81,5.39,1,2,3,29.96,29.31,29.89,4,8,18,1,10.11,1,28.73,1,4081,0.3,0,5,2009,21614905,21614,5/13/2009,26.38,0.497,0.84,8.81,300.6,1,20.321,13,4888.25,10556.95,7168.84,5811.81,2560.46,388.65,100,15.57,33.62,22.83,18.51,8.15,1.24,13-May-09,42.48,1,27.55,0,8.642730936,3,0.477121255
540,90.65954637,23.34743788,C00038,0,1,1,1,1,0,1,0,1,1,4,-0.9,90.65948354,23.34724184,21615,1,1,1,0,1,60,1983,25,1,20,-2,22,-2,2,22.64,15,14,29,Sardarkandi,90.65948354,23.34724184,18,1,90,7,81,182,262,0,0,317,0.94,0.78,1.26,0,0,0,21.55,21.14,19.71,0,0,0,1,0.89,0,21.58,0,3171,0.3,0,2,2009,21615902,21615,2/11/2009,25.86,0.538,0.89,7.34,475.3,0,17.402,11,4591.2,11725.92,6374.68,6075.16,2219.14,388.85,100,14.62,37.34,20.3,19.35,7.07,1.24,11-Feb-09,8.28,0,22,0,8.664954073,3,0.477121255
540,90.65954637,23.34743788,C00038,0,1,1,1,1,0,1,0,1,1,4,-0.9,90.65948354,23.34724184,21615,1,1,1,0,1,60,1983,25,1,20,-2,22,-2,2,22.64,15,14,29,Sardarkandi,90.65948354,23.34724184,18,1,90,7,81,182,262,0,0,346,1.38,0.94,1.23,0,0,0,27.81,26.78,24.84,0,0,0,1,2.54,0,28.31,0,3461,0.3,0,3,2009,21615903,21615,3/12/2009,26.25,0.764,1.07,7.76,-165.9,0,1.521,12,4591.2,11725.92,6374.68,6075.16,2219.14,388.85,100,14.62,37.34,20.3,19.35,7.07,1.24,12-Mar-09,1.38,0,26.75,0,8.664954073,3,0.477121255
540,90.65954637,23.34743788,C00038,0,1,1,1,1,0,1,0,1,1,4,-0.9,90.65948354,23.34724184,21615,1,1,1,0,1,60,1983,25,1,20,-2,22,-2,2,22.64,15,14,29,Sardarkandi,90.65948354,23.34724184,18,1,90,7,81,182,262,0,0,376,6.9,6.97,3.8,1,2,2,29.26,27.68,27.7,1,1,1,1,0.63,0,28.66,0,3761,0.3,0,4,2009,21615904,21615,4/11/2009,26.51,1.549,0.91,8.43,-303.1,0,8.581,11,4591.2,11725.92,6374.68,6075.16,2219.14,388.85,100,14.62,37.34,20.3,19.35,7.07,1.24,11-Apr-09,0,0,30.47,1,8.664954073,3,0.477121255
540,90.65954637,23.34743788,C00038,0,1,1,1,1,0,1,0,1,1,4,-0.9,90.65948354,23.34724184,21615,1,1,1,0,1,60,1983,25,1,20,-2,22,-2,2,22.64,15,14,29,Sardarkandi,90.65948354,23.34724184,18,1,90,7,81,182,262,0,0,525,16.09,23,18.1,2,4,8,29.39,28.89,28.93,1,2,5,1,10.94,1,28.77,0,5251,0.3,0,9,2009,21615909,21615,9/7/2009,26.4,0.355,0.95,6.24,-91.8,0,44.03,7,4591.2,11725.92,6374.68,6075.16,2219.14,388.85,100,14.62,37.34,20.3,19.35,7.07,1.24,7-Sep-09,16.05,0,29.75,0,8.664954073,3,0.477121255
218,90.64868156,23.36489426,D98004,1,0,1,1,1,0,1,1,1,1,2.2,-0.5,90.64866667,23.36508333,21682,1,1,1,1,1,118,2002,6,1,0,0,0,0,2,20.86,2,6,8,Sardarkandi,90.64866667,23.36508333,36,38,0,0,31,37,135,0.1,10,344,1.44,0.9,1.21,0,0,0,26.98,26.4,24.47,0,0,0,1,2.88,0,27.72,0,3441,0.3,0,3,2009,21682903,21682,3/10/2009,26.3,1.656,0.76,7.52,-198.2,10,0.25,10,873.68,4928.69,16889.19,6406.65,2116.09,160.64,100,2.78,15.7,53.79,20.4,6.74,0.51,10-Mar-09,0.54,0,28.4,0,7.071865299,3,0.477121255
218,90.64868156,23.36489426,D98004,1,0,1,1,1,0,1,1,1,1,2.2,-0.5,90.64866667,23.36508333,21682,1,1,1,1,1,118,2002,6,1,0,0,0,0,2,20.86,2,6,8,Sardarkandi,90.64866667,23.36508333,36,38,0,0,31,37,135,0.1,10,428,2.67,4.6,6.44,0,1,4,28.78,29.09,28.92,2,5,10,1,3.07,0,28.72,1,4281,0.3,0,6,2009,21682906,21682,6/2/2009,26.5,1.809,0.63,7.42,200.3,0,5.75,2,873.68,4928.69,16889.19,6406.65,2116.09,160.64,100,2.78,15.7,53.79,20.4,6.74,0.51,2-Jun-09,0,0,29.2,0,7.071865299,3,0.477121255
218,90.64868156,23.36489426,D98004,1,0,1,1,1,0,1,1,1,1,2.2,-0.5,90.64866667,23.36508333,21682,1,1,1,1,1,118,2002,6,1,0,0,0,0,2,20.86,2,6,8,Sardarkandi,90.64866667,23.36508333,36,38,0,0,31,37,135,0.1,10,457,17.65,9.19,13.39,2,2,6,20.85,27.1,28.32,2,10,13,1,36.45,2,28.02,0,4571,0.3,0,7,2009,21682907,21682,7/1/2009,26.35,1.272,0.64,7.01,-841.2,1,0.502,1,873.68,4928.69,16889.19,6406.65,2116.09,160.64,100,2.78,15.7,53.79,20.4,6.74,0.51,1-Jul-09,65.58,1,27.75,0,7.071865299,3,0.477121255
218,90.64868156,23.36489426,D98004,1,0,1,1,1,0,1,1,1,1,2.2,-0.5,90.64866667,23.36508333,21682,1,1,1,1,1,118,2002,6,1,0,0,0,0,2,20.86,2,6,8,Sardarkandi,90.64866667,23.36508333,36,38,0,0,31,37,135,0.1,10,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.3,0,8,2009,21682908,21682,8/5/2009,26.73,1.318,0.87,22.71,40.1,0,0.25,5,873.68,4928.69,16889.19,6406.65,2116.09,160.64,100,2.78,15.7,53.79,20.4,6.74,0.51,5-Aug-09,35.49,1,27.78,0,7.071865299,3,0.477121255
218,90.64868156,23.36489426,D98004,1,0,1,1,1,0,1,1,1,1,2.2,-0.5,90.64866667,23.36508333,21682,1,1,1,1,1,118,2002,6,1,0,0,0,0,2,20.86,2,6,8,Sardarkandi,90.64866667,23.36508333,36,38,0,0,31,37,135,0.1,10,557,19.58,10.79,9.52,3,3,5,27.9,28.57,28.26,0,2,3,1,26.53,2,27.38,0,5571,0.3,0,10,2009,21682910,21682,10/9/2009,26.41,1.273,0.58,6.26,-7.8,0,13.378,9,873.68,4928.69,16889.19,6406.65,2116.09,160.64,100,2.78,15.7,53.79,20.4,6.74,0.51,9-Oct-09,5.97,0,28.55,0,7.071865299,3,0.477121255
512,90.65421773,23.35298056,C00128,0,1,1,1,1,0,1,0,3,0,0,0,90.65426429,23.3530229,21689,0,3,1,0,1,45,1999,9,3,0,0,0,0,1,6.92,2,4,6,Sardarkandi,90.65426429,23.3530229,13.5,32,6,6,23,40,346,0,0,72,8.72,13.89,13.06,0,2,5,28.17,28.7,27.52,0,3,5,1,7.09,0,28.33,0,721,0.3,0,6,2008,21689806,21689,6/11/2008,26.73,0.246,0.8,7.01,135.3,16,3.619,11,5037.14,5214.27,9584.67,7231.51,3866.12,441.27,100,16.04,16.61,30.52,23.03,12.31,1.41,11-Jun-08,15.84,0,28.05,0,7.14982684,3,0.477121255
512,90.65421773,23.35298056,C00128,0,1,1,1,1,0,1,0,3,0,0,0,90.65426429,23.3530229,21689,0,3,1,0,1,45,1999,9,3,0,0,0,0,1,6.92,2,4,6,Sardarkandi,90.65426429,23.3530229,13.5,32,6,6,23,40,346,0,0,284,2.31,1.44,1.23,0,0,0,18.82,18.65,19.02,0,0,0,1,3.51,0,20.3,0,2841,0.3,0,1,2009,21689901,21689,1/9/2009,,,,,,,23.416,9,5037.14,5214.27,9584.67,7231.51,3866.12,441.27,100,16.04,16.61,30.52,23.03,12.31,1.41,9-Jan-09,8.22,0,21.8,0,7.14982684,3,0.477121255
512,90.65421773,23.35298056,C00128,0,1,1,1,1,0,1,0,3,0,0,0,90.65426429,23.3530229,21689,0,3,1,0,1,45,1999,9,3,0,0,0,0,1,6.92,2,4,6,Sardarkandi,90.65426429,23.3530229,13.5,32,6,6,23,40,346,0,0,317,0.94,0.78,1.26,0,0,0,21.55,21.14,19.71,0,0,0,1,0.89,0,21.58,0,3171,0.3,0,2,2009,21689902,21689,2/11/2009,26.07,0.37,1.92,8.31,461.8,10,14.154,11,5037.14,5214.27,9584.67,7231.51,3866.12,441.27,100,16.04,16.61,30.52,23.03,12.31,1.41,11-Feb-09,8.28,0,22,0,7.14982684,3,0.477121255
512,90.65421773,23.35298056,C00128,0,1,1,1,1,0,1,0,3,0,0,0,90.65426429,23.3530229,21689,0,3,1,0,1,45,1999,9,3,0,0,0,0,1,6.92,2,4,6,Sardarkandi,90.65426429,23.3530229,13.5,32,6,6,23,40,346,0,0,376,6.9,6.97,3.8,1,2,2,29.26,27.68,27.7,1,1,1,1,0.63,0,28.66,0,3761,0.3,0,4,2009,21689904,21689,4/11/2009,26.49,1.084,0.79,8.03,-297.8,9,28.941,11,5037.14,5214.27,9584.67,7231.51,3866.12,441.27,100,16.04,16.61,30.52,23.03,12.31,1.41,11-Apr-09,0,0,30.47,1,7.14982684,3,0.477121255
512,90.65421773,23.35298056,C00128,0,1,1,1,1,0,1,0,3,0,0,0,90.65426429,23.3530229,21689,0,3,1,0,1,45,1999,9,3,0,0,0,0,1,6.92,2,4,6,Sardarkandi,90.65426429,23.3530229,13.5,32,6,6,23,40,346,0,0,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.3,0,8,2009,21689908,21689,8/5/2009,26.11,0.248,0.49,-9.99,7.4,0,8.003,5,5037.14,5214.27,9584.67,7231.51,3866.12,441.27,100,16.04,16.61,30.52,23.03,12.31,1.41,5-Aug-09,35.49,1,27.78,0,7.14982684,3,0.477121255
583,90.65467813,23.35369278,C00129,0,1,1,1,1,0,1,0,1,1,1.5,-0.9,90.6546341,23.35381215,21690,0,3,1,0,1,35,2003,5,1,13.3,-1.2,0,0,1,14,10,15,25,Sardarkandi,90.6546341,23.35381215,10.5,50,3,15,39,175,418,0.06,6,72,8.72,13.89,13.06,0,2,5,28.17,28.7,27.52,0,3,5,1,7.09,0,28.33,0,721,0.3,0,6,2008,21690806,21690,6/11/2008,26.27,0.245,0.64,7.07,74.8,7,11.625,11,4673.21,8662.27,4515.99,10249,2486.28,788.19,100,14.88,27.59,14.38,32.64,7.92,2.51,11-Jun-08,15.84,0,28.05,0,8.62573336,3,0.477121255
583,90.65467813,23.35369278,C00129,0,1,1,1,1,0,1,0,1,1,1.5,-0.9,90.6546341,23.35381215,21690,0,3,1,0,1,35,2003,5,1,13.3,-1.2,0,0,1,14,10,15,25,Sardarkandi,90.6546341,23.35381215,10.5,50,3,15,39,175,418,0.06,6,199,2.57,8.91,9.34,0,4,6,28.36,27.95,28,0,0,0,1,0,0,29.13,0,1991,0.3,0,10,2008,21690810,21690,10/16/2008,26.34,0.264,0.04,7.52,280.8,5,243.252,16,4673.21,8662.27,4515.99,10249,2486.28,788.19,100,14.88,27.59,14.38,32.64,7.92,2.51,16-Oct-08,0,0,28.73,0,8.62573336,3,0.477121255
583,90.65467813,23.35369278,C00129,0,1,1,1,1,0,1,0,1,1,1.5,-0.9,90.6546341,23.35381215,21690,0,3,1,0,1,35,2003,5,1,13.3,-1.2,0,0,1,14,10,15,25,Sardarkandi,90.6546341,23.35381215,10.5,50,3,15,39,175,418,0.06,6,317,0.94,0.78,1.26,0,0,0,21.55,21.14,19.71,0,0,0,1,0.89,0,21.58,0,3171,0.3,0,2,2009,21690902,21690,2/11/2009,25.8,0.422,0.89,7.24,486.8,8,1118.74,11,4673.21,8662.27,4515.99,10249,2486.28,788.19,100,14.88,27.59,14.38,32.64,7.92,2.51,11-Feb-09,8.28,0,22,0,8.62573336,3,0.477121255
